id,popularity,original_title,genres,release_year
173153,0.168935,Phil Spector,TV Movie,2013
173153,0.168935,Phil Spector,Drama,2013
278334,0.19301,Heatstroke,Thriller,2013
153738,0.192757,Frankenstein's Army,Action,2013
153738,0.192757,Frankenstein's Army,Horror,2013
194101,0.192249,The Selfish Giant,Drama,2013
195276,0.18767,ëª½íƒ€ì£¼,Thriller,2013
195276,0.18767,ëª½íƒ€ì£¼,Mystery,2013
195276,0.18767,ëª½íƒ€ì£¼,Crime,2013
211065,0.187127,Proxy,Drama,2013
211065,0.187127,Proxy,Horror,2013
211065,0.187127,Proxy,Thriller,2013
231001,0.248392,All Hallows' Eve,Horror,2013
197624,0.18384,AE: Apocalypse Earth,TV Movie,2013
197624,0.18384,AE: Apocalypse Earth,Science Fiction,2013
197624,0.18384,AE: Apocalypse Earth,Action,2013
167179,0.182805,DrogÃ³wka,Drama,2013
167179,0.182805,DrogÃ³wka,Crime,2013
200462,0.182166,Hansel & Gretel,Horror,2013
121604,0.18031,The Wee Man,Drama,2013
239459,0.17972,No Half Measures: Creating the Final Season of Breaking Bad,Documentary,2013
242458,0.179649,ì§‘ìœ¼ë¡œ ê°€ëŠ” ê¸¸,Drama,2013
240913,0.051172,Non-Stop,Drama,2013
240913,0.051172,Non-Stop,Mystery,2013
240913,0.051172,Non-Stop,Thriller,2013
180894,0.27066,Ninja: Shadow of a Tear,Action,2013
180894,0.27066,Ninja: Shadow of a Tear,Crime,2013
180894,0.27066,Ninja: Shadow of a Tear,Thriller,2013
256742,0.065195,Hotel Inferno,Crime,2013
256742,0.065195,Hotel Inferno,Horror,2013
256742,0.065195,Hotel Inferno,Action,2013
256742,0.065195,Hotel Inferno,Thriller,2013
170752,0.327935,The Hot Flashes,Comedy,2013
146227,0.367908,Getaway,Action,2013
146227,0.367908,Getaway,Crime,2013
210913,0.175029,Blutgletscher,Horror,2013
222911,0.173264,The Monkey's Paw,Horror,2013
222911,0.173264,The Monkey's Paw,Thriller,2013
216156,0.172844,Still Life,Drama,2013
245169,0.131381,Three Night Stand,Comedy,2013
245169,0.131381,Three Night Stand,Drama,2013
190754,0.171647,On the Job,Action,2013
190754,0.171647,On the Job,Crime,2013
214597,0.170939,Fright Night 2: New Blood,Horror,2013
214597,0.170939,Fright Night 2: New Blood,Comedy,2013
173301,0.114529,Good Olâ€™ Freda,Documentary,2013
173301,0.114529,Good Olâ€™ Freda,History,2013
240629,0.169539,The Class of '92,Documentary,2013
246449,0.039128,Against the Wild,Adventure,2013
246449,0.039128,Against the Wild,Family,2013
158990,0.168658,Wrong Cops,Comedy,2013
158990,0.168658,Wrong Cops,Crime,2013
164558,0.168549,One Direction: This Is Us,Documentary,2013
164558,0.168549,One Direction: This Is Us,Music,2013
284019,0.16821,Phineas and Ferb: Mission Marvel,Action,2013
284019,0.16821,Phineas and Ferb: Mission Marvel,Adventure,2013
284019,0.16821,Phineas and Ferb: Mission Marvel,Science Fiction,2013
191824,0.193823,Rushlights,Crime,2013
191824,0.193823,Rushlights,Drama,2013
191824,0.193823,Rushlights,Romance,2013
236324,0.166867,Social Nightmare,Drama,2013
236324,0.166867,Social Nightmare,Mystery,2013
212721,0.166085999999999,Gerontophilia,Romance,2013
212721,0.166085999999999,Gerontophilia,Comedy,2013
226437,0.165783,Chce siÄ™ Å¼yÄ‡,Drama,2013
248842,0.165765,The Food Guide to Love,Romance,2013
248842,0.165765,The Food Guide to Love,Comedy,2013
186997,0.164709,The Missing Picture,Documentary,2013
159622,0.164484,Terms and Conditions May Apply,Documentary,2013
241287,0.107333,Tropico,Music,2013
241287,0.107333,Tropico,Drama,2013
241287,0.107333,Tropico,Fantasy,2013
241287,0.107333,Tropico,Romance,2013
184846,0.085656,Dear Mr. Watterson,Documentary,2013
257874,0.162886,Beneath,Horror,2013
207273,0.161976,Chilling Visions: 5 Senses of Fear,Horror,2013
157409,0.35145,Crystal Fairy & the Magical Cactus,Comedy,2013
157409,0.35145,Crystal Fairy & the Magical Cactus,Adventure,2013
192210,0.282226,Open Road,Action,2013
192210,0.282226,Open Road,Drama,2013
192210,0.282226,Open Road,Thriller,2013
192813,0.159291,Age of Dinosaurs,Action,2013
192813,0.159291,Age of Dinosaurs,Science Fiction,2013
172767,0.184574,500 MPH Storm,Action,2013
172767,0.184574,500 MPH Storm,Science Fiction,2013
197919,0.15234,A Haunting at Silver Falls,Horror,2013
197919,0.15234,A Haunting at Silver Falls,Thriller,2013
209901,0.411515,Nothing Left to Fear,Horror,2013
161782,0.109305,Hansel & Gretel: Warriors of Witchcraft,Thriller,2013
161782,0.109305,Hansel & Gretel: Warriors of Witchcraft,Horror,2013
209204,0.073357,The Cheshire Murders,Documentary,2013
216769,0.147641,Swindle,Adventure,2013
216769,0.147641,Swindle,Comedy,2013
199556,0.147531,Absolute Deception,Action,2013
191562,0.147188,Go Goa Gone,Comedy,2013
191562,0.147188,Go Goa Gone,Horror,2013
164331,0.145455,Spiders,Science Fiction,2013
164331,0.145455,Spiders,Thriller,2013
153509,0.145114,Zombie Massacre,Action,2013
153509,0.145114,Zombie Massacre,Horror,2013
160564,0.144548,Au bout du conte,Comedy,2013
202807,0.144297,Madonna: MDNA World Tour,Music,2013
169758,0.044625,The Stranger Within,Thriller,2013
169758,0.044625,The Stranger Within,Mystery,2013
209355,0.223581,Quai d'Orsay,Comedy,2013
131689,0.060833,The Wicked,Fantasy,2013
131689,0.060833,The Wicked,Horror,2013
131689,0.060833,The Wicked,Thriller,2013
192345,0.14165,Cavemen,Comedy,2013
300302,0.075294,Comedy Central Roast of James Franco,Comedy,2013
176570,0.14069,Shadow People,Thriller,2013
241958,0.139629,Prisoners of the Sun,Mystery,2013
241958,0.139629,Prisoners of the Sun,Action,2013
241958,0.139629,Prisoners of the Sun,Adventure,2013
241958,0.139629,Prisoners of the Sun,Horror,2013
123107,0.139136999999999,Hellbenders,Horror,2013
123107,0.139136999999999,Hellbenders,Comedy,2013
123107,0.139136999999999,Hellbenders,Thriller,2013
224003,0.138832999999999,Dragonfyre,Action,2013
224003,0.138832999999999,Dragonfyre,Adventure,2013
224003,0.138832999999999,Dragonfyre,Fantasy,2013
220677,0.138566,The Bell Witch Haunting,Horror,2013
252990,0.138365,Chariot,Thriller,2013
252990,0.138365,Chariot,Drama,2013
198677,0.071589,SAGA - Curse of the Shadow,Action,2013
198677,0.071589,SAGA - Curse of the Shadow,Fantasy,2013
198677,0.071589,SAGA - Curse of the Shadow,Adventure,2013
234567,0.135765,Get a Horse!,Animation,2013
234567,0.135765,Get a Horse!,Family,2013
72359,0.135633,Peeples,Comedy,2013
159154,0.407065,We Steal Secrets: The Story of WikiLeaks,Documentary,2013
177271,0.134512,Lego Batman: The Movie - DC Super Heroes Unite,Animation,2013
177271,0.134512,Lego Batman: The Movie - DC Super Heroes Unite,Adventure,2013
177271,0.134512,Lego Batman: The Movie - DC Super Heroes Unite,Family,2013
159151,0.134363,Muscle Shoals,Documentary,2013
159151,0.134363,Muscle Shoals,History,2013
159151,0.134363,Muscle Shoals,Music,2013
218460,0.134357,The Contractor,Crime,2013
218460,0.134357,The Contractor,Drama,2013
218460,0.134357,The Contractor,Thriller,2013
169865,0.134168,The Frankenstein Theory,Horror,2013
169865,0.134168,The Frankenstein Theory,Science Fiction,2013
163431,0.133374,Ego,Drama,2013
83869,0.08732,As Cool as I Am,Comedy,2013
83869,0.08732,As Cool as I Am,Drama,2013
214100,0.133006,Sunshine on Leith,Music,2013
214100,0.133006,Sunshine on Leith,Romance,2013
214100,0.133006,Sunshine on Leith,Comedy,2013
214100,0.133006,Sunshine on Leith,Drama,2013
214096,0.131561999999999,Lucky Them,Drama,2013
228676,0.131175,Mischief Night,Horror,2013
228676,0.131175,Mischief Night,Drama,2013
228676,0.131175,Mischief Night,Thriller,2013
165864,0.129819,Hansel and Gretel Get Baked,Horror,2013
165864,0.129819,Hansel and Gretel Get Baked,Comedy,2013
164443,0.123869,The Makeover,Comedy,2013
186606,0.123435,iSteve,Comedy,2013
197393,0.139882,David Bowie: Five Years,Music,2013
197393,0.139882,David Bowie: Five Years,Documentary,2013
171795,0.118314,Birth of the Living Dead,Documentary,2013
238234,0.165605,Top Gear: The Perfect Road Trip,TV Movie,2013
238234,0.165605,Top Gear: The Perfect Road Trip,Action,2013
238234,0.165605,Top Gear: The Perfect Road Trip,Adventure,2013
238234,0.165605,Top Gear: The Perfect Road Trip,Documentary,2013
137968,0.1162,Drift,Drama,2013
159211,0.115346,The Haunting of Helena,Horror,2013
159211,0.115346,The Haunting of Helena,Thriller,2013
194722,0.245457,At Middleton,Romance,2013
194722,0.245457,At Middleton,Comedy,2013
226360,0.113051,House of Versace,TV Movie,2013
245597,0.039995,ìºì¹˜ë¯¸,Comedy,2013
245597,0.039995,ìºì¹˜ë¯¸,Romance,2013
101724,0.111493,Nailbiter,Horror,2013
184155,0.110783,Legenda No. 17,Drama,2013
178290,0.110315,The Punk Singer,Documentary,2013
159667,0.109747,Molly Maxwell,Drama,2013
195796,0.109185,Home Sweet Home,Horror,2013
195796,0.109185,Home Sweet Home,Thriller,2013
156713,0.106489,C.O.G.,Comedy,2013
156713,0.106489,C.O.G.,Drama,2013
238407,0.043907,Aningaaq,Drama,2013
229296,0.105401,Justin Bieber's Believe,Documentary,2013
229296,0.105401,Justin Bieber's Believe,Music,2013
242575,0.05438,"Guten Tag, RamÃ³n",Drama,2013
235662,0.099544,Snow Bride,Family,2013
235662,0.099544,Snow Bride,TV Movie,2013
273404,0.154121,I'll Follow You Down,Science Fiction,2013
273404,0.154121,I'll Follow You Down,Drama,2013
273404,0.154121,I'll Follow You Down,Mystery,2013
203696,0.098585,Scooby-Doo! Stage Fright,Family,2013
203696,0.098585,Scooby-Doo! Stage Fright,Adventure,2013
203696,0.098585,Scooby-Doo! Stage Fright,Animation,2013
217787,0.097506,Paranormal Whacktivity,Comedy,2013
217787,0.097506,Paranormal Whacktivity,Horror,2013
180314,0.096909,Salinger,Documentary,2013
173847,0.096455,Amiche da morire,Romance,2013
173847,0.096455,Amiche da morire,Crime,2013
173847,0.096455,Amiche da morire,Comedy,2013
259761,0.039953,Lights Out,Horror,2013
173205,0.213552,Girl Rising,Documentary,2013
212063,0.092901,Tim's Vermeer,Documentary,2013
199818,0.390247,Mystery Road,Thriller,2013
199818,0.390247,Mystery Road,Crime,2013
199818,0.390247,Mystery Road,Mystery,2013
180688,0.091023,Deep Dark Canyon,Action,2013
180688,0.091023,Deep Dark Canyon,Drama,2013
180688,0.091023,Deep Dark Canyon,Thriller,2013
237305,0.090458,Gori Tere Pyaar Mein,Comedy,2013
237305,0.090458,Gori Tere Pyaar Mein,Romance,2013
201132,0.086723,Antarctica: A Year on Ice,Drama,2013
201132,0.086723,Antarctica: A Year on Ice,Adventure,2013
201132,0.086723,Antarctica: A Year on Ice,Documentary,2013
181095,0.085503,The Appearing,Horror,2013
181095,0.085503,The Appearing,Mystery,2013
181095,0.085503,The Appearing,Thriller,2013
97686,0.08482,The Jeffrey Dahmer Files,Documentary,2013
198062,0.083891,Coffee Town,Comedy,2013
184992,0.068614,Viaggio Sola,Drama,2013
217337,0.060425,Les grandes ondes (Ã  l'ouest),Comedy,2013
244001,0.0626299999999999,Bo Burnham: what.,Comedy,2013
159002,0.07905,Cutie and the Boxer,Documentary,2013
270221,0.145356,Neverlake,Horror,2013
270221,0.145356,Neverlake,Drama,2013
270221,0.145356,Neverlake,Mystery,2013
222724,0.141918,Crystal Lake Memories: The Complete History of Friday the 13th,Documentary,2013
158936,0.076717,Interior. Leather Bar.,Drama,2013
176124,0.0758669999999999,Home Run,Drama,2013
192133,0.075197,Jimi: All Is by My Side,Drama,2013
192133,0.075197,Jimi: All Is by My Side,Music,2013
203321,0.074251,Not Another Happy Ending,Romance,2013
203321,0.074251,Not Another Happy Ending,Comedy,2013
203321,0.074251,Not Another Happy Ending,Drama,2013
229138,0.072669,Djinn,Horror,2013
174366,0.350292,Bridegroom,Documentary,2013
215848,0.070124,La gran familia espaÃ±ola,Comedy,2013
159140,0.194285,History of the Eagles,Documentary,2013
159140,0.194285,History of the Eagles,Music,2013
185460,0.069606,Willow Creek,Adventure,2013
185460,0.069606,Willow Creek,Horror,2013
185460,0.069606,Willow Creek,Thriller,2013
185460,0.069606,Willow Creek,Mystery,2013
191502,0.065723,The Unbelievers,Documentary,2013
159370,0.096356,R'ha,Science Fiction,2013
246699,0.111367,Death Comes to Pemberley,Romance,2013
246699,0.111367,Death Comes to Pemberley,Drama,2013
246699,0.111367,Death Comes to Pemberley,Mystery,2013
97732,0.064635,See Girl Run,Romance,2013
191718,0.064476,Les rencontres d'aprÃ¨s minuit,Romance,2013
191718,0.064476,Les rencontres d'aprÃ¨s minuit,Drama,2013
191718,0.064476,Les rencontres d'aprÃ¨s minuit,Comedy,2013
121573,0.064187,My Amityville Horror,Documentary,2013
121573,0.064187,My Amityville Horror,Horror,2013
159012,0.080336,Narco Cultura,Documentary,2013
206284,0.31727,Grace Unplugged,Drama,2013
206284,0.31727,Grace Unplugged,Music,2013
202960,0.1635,uwantme2killhim?,Drama,2013
202960,0.1635,uwantme2killhim?,Thriller,2013
223202,0.052986,L'arbitro,Comedy,2013
152756,0.050881,Paradise,Comedy,2013
152756,0.050881,Paradise,Drama,2013
213121,0.028875,Toy Story of Terror!,Animation,2013
213121,0.028875,Toy Story of Terror!,Comedy,2013
213121,0.028875,Toy Story of Terror!,Family,2013
167502,0.097682,Is the Man Who Is Tall Happy?,Documentary,2013
167502,0.097682,Is the Man Who Is Tall Happy?,Animation,2013
209964,0.049367,Porno,Drama,2013
159024,0.049206,Ass Backwards,Adventure,2013
159024,0.049206,Ass Backwards,Comedy,2013
238185,0.048587,Russell Brand: Messiah Complex,Comedy,2013
142115,0.042197,Five Dances,Drama,2013
142115,0.042197,Five Dances,Romance,2013
173495,0.042047,Unhung Hero,Documentary,2013
173495,0.042047,Unhung Hero,Comedy,2013
159032,0.041807,Pussy Riot: A Punk Prayer,Music,2013
159032,0.041807,Pussy Riot: A Punk Prayer,Documentary,2013
158743,0.041774,Computer Chess,Comedy,2013
268207,0.073295,×›×™×“×•×Ÿ,Comedy,2013
174678,0.041543,Mr. Jones,Horror,2013
174678,0.041543,Mr. Jones,Thriller,2013
174678,0.041543,Mr. Jones,Drama,2013
202604,0.011798,The Vatican Exorcisms,Horror,2013
202604,0.011798,The Vatican Exorcisms,Documentary,2013
202604,0.011798,The Vatican Exorcisms,Mystery,2013
116741,0.040858,The Internship,Comedy,2013
201550,0.040535,Life of a King,Drama,2013
224087,0.035299,Run,Action,2013
224087,0.035299,Run,Drama,2013
176088,0.036702,The Story of Luke,Drama,2013
172785,0.162202,Gus,Comedy,2013
172785,0.162202,Gus,Drama,2013
142391,0.029727,95ers: Time Runners,Thriller,2013
142391,0.029727,95ers: Time Runners,Science Fiction,2013
169642,0.003066,Zero Charisma,Comedy,2013
228355,0.02402,Boss,Action,2013
228355,0.02402,Boss,Comedy,2013
228355,0.02402,Boss,Drama,2013
233863,0.023757,Jimi Hendrix: Hear My Train A Comin',Documentary,2013
233863,0.023757,Jimi Hendrix: Hear My Train A Comin',History,2013
233863,0.023757,Jimi Hendrix: Hear My Train A Comin',Music,2013
230158,0.112041,Aziz Ansari: Buried Alive,Comedy,2013
187628,0.02115,KÃ¤nn ingen sorg,Drama,2013
187628,0.02115,KÃ¤nn ingen sorg,Music,2013
187628,0.02115,KÃ¤nn ingen sorg,Romance,2013
159770,0.146961999999999,The Dirties,Drama,2013
216790,0.01993,Sacro GRA,Documentary,2013
184149,0.019755,Somm,Documentary,2013
182127,0.08041,Yip Man: The Final Fight,Action,2013
182127,0.08041,Yip Man: The Final Fight,Drama,2013
225564,0.016326,100% Cachemire,Comedy,2013
158752,0.015951,Escape from Tomorrow,Horror,2013
158752,0.015951,Escape from Tomorrow,Fantasy,2013
193524,0.015722,The Stone Roses: Made of Stone,Documentary,2013
173491,0.007821,TINY: A Story About Living Small,Documentary,2013
225703,0.015247,The Starving Games,Comedy,2013
124623,0.01351,I Know That Voice,Documentary,2013
213417,0.011298,How to Be a Man,Comedy,2013
190250,0.017565,ABE,Science Fiction,2013
190250,0.017565,ABE,Thriller,2013
203793,0.010335,Ð¡Ñ‚Ð°Ð»Ð¸Ð½Ð³Ñ€Ð°Ð´,War,2013
203793,0.010335,Ð¡Ñ‚Ð°Ð»Ð¸Ð½Ð³Ñ€Ð°Ð´,Action,2013
141058,0.010213,A Viking Saga: The Darkest Day,Adventure,2013
141058,0.010213,A Viking Saga: The Darkest Day,Action,2013
141058,0.010213,A Viking Saga: The Darkest Day,Thriller,2013
178850,0.00854,Beyonce: Life Is But A Dream,Documentary,2013
238749,0.035367,A Very Merry Mix-Up,TV Movie,2013
238749,0.035367,A Very Merry Mix-Up,Romance,2013
238749,0.035367,A Very Merry Mix-Up,Comedy,2013
238749,0.035367,A Very Merry Mix-Up,Drama,2013
194121,0.008078,Dark Circles,Horror,2013
246308,0.005853,Master of the Universe,Documentary,2013
279954,0.004323,Portal: Survive!,Action,2013
279954,0.004323,Portal: Survive!,Science Fiction,2013
203217,0.040099,Minha MÃ£e Ã© uma PeÃ§a,Comedy,2013
160220,0.003611,Bronies: The Extremely Unexpected Adult Fans of My Little Pony,Documentary,2013
228009,0.002838,Russell Peters: Notorious,Comedy,2013
224908,0.002719,Embrace of the Vampire,Horror,2013
173455,0.006115,Mistaken for Strangers,Documentary,2013
173455,0.006115,Mistaken for Strangers,Music,2013
203351,0.002648,Atlantic Rim,Action,2013
203351,0.002648,Atlantic Rim,Science Fiction,2013
376823,0.002647,Trophy Kids,Documentary,2013
231401,0.002165,The Sound of Music Live!,Drama,2013
231401,0.002165,The Sound of Music Live!,Family,2013
174323,0.00062,G.B.F.,Comedy,2013
105,6.095293,Back to the Future,Adventure,1985
105,6.095293,Back to the Future,Comedy,1985
105,6.095293,Back to the Future,Science Fiction,1985
105,6.095293,Back to the Future,Family,1985
2108,2.834739,The Breakfast Club,Comedy,1985
2108,2.834739,The Breakfast Club,Drama,1985
526,1.753688,Ladyhawke,Adventure,1985
526,1.753688,Ladyhawke,Fantasy,1985
9355,1.746063,Mad Max Beyond Thunderdome,Action,1985
9355,1.746063,Mad Max Beyond Thunderdome,Adventure,1985
9355,1.746063,Mad Max Beyond Thunderdome,Drama,1985
9355,1.746063,Mad Max Beyond Thunderdome,Science Fiction,1985
707,1.623978,A View to a Kill,Adventure,1985
707,1.623978,A View to a Kill,Action,1985
707,1.623978,A View to a Kill,Thriller,1985
11976,1.613752,Legend,Action,1985
11976,1.613752,Legend,Adventure,1985
11976,1.613752,Legend,Fantasy,1985
11976,1.613752,Legend,Romance,1985
9340,1.596994,The Goonies,Adventure,1985
9340,1.596994,The Goonies,Comedy,1985
9340,1.596994,The Goonies,Family,1985
10014,1.299275,A Nightmare on Elm Street Part 2: Freddy's Revenge,Horror,1985
1369,1.177428,Rambo: First Blood Part II,Action,1985
1369,1.177428,Rambo: First Blood Part II,Adventure,1985
1369,1.177428,Rambo: First Blood Part II,Drama,1985
1369,1.177428,Rambo: First Blood Part II,Thriller,1985
1369,1.177428,Rambo: First Blood Part II,War,1985
606,1.168819,Out of Africa,Drama,1985
1374,1.149954,Rocky IV,Drama,1985
68,1.105634,Brazil,Comedy,1985
68,1.105634,Brazil,Science Fiction,1985
10957,1.034373,The Black Cauldron,Animation,1985
873,1.012186,The Color Purple,Drama,1985
10999,0.898411,Commando,Action,1985
10999,0.898411,Commando,Adventure,1985
10999,0.898411,Commando,Thriller,1985
9838,0.887605,King Solomon's Mines,Action,1985
9838,0.887605,King Solomon's Mines,Adventure,1985
9838,0.887605,King Solomon's Mines,Comedy,1985
10925,0.876636,The Return of the Living Dead,Comedy,1985
10925,0.876636,The Return of the Living Dead,Horror,1985
9281,0.873551,Witness,Crime,1985
9281,0.873551,Witness,Drama,1985
9281,0.873551,Witness,Romance,1985
9281,0.873551,Witness,Thriller,1985
11532,0.790122999999999,The Emerald Forest,Adventure,1985
11532,0.790122999999999,The Emerald Forest,Drama,1985
11532,0.790122999999999,The Emerald Forest,Action,1985
10328,0.76343,Cocoon,Comedy,1985
10328,0.76343,Cocoon,Drama,1985
10328,0.76343,Cocoon,Science Fiction,1985
16248,0.719208,D.A.R.Y.L.,Family,1985
16248,0.719208,D.A.R.Y.L.,Science Fiction,1985
11797,0.717479,Fright Night,Horror,1985
11797,0.717479,Fright Night,Thriller,1985
11797,0.717479,Fright Night,Comedy,1985
11418,0.715873,National Lampoonâ€™s European Vacation,Adventure,1985
11418,0.715873,National Lampoonâ€™s European Vacation,Comedy,1985
11418,0.715873,National Lampoonâ€™s European Vacation,Romance,1985
10157,0.709989,Police Academy 2: Their First Assignment,Action,1985
10157,0.709989,Police Academy 2: Their First Assignment,Comedy,1985
10157,0.709989,Police Academy 2: Their First Assignment,Crime,1985
9626,0.70478,Red Sonja,Adventure,1985
9626,0.70478,Red Sonja,Fantasy,1985
9626,0.70478,Red Sonja,Action,1985
8408,0.689416,Day of the Dead,Horror,1985
8408,0.689416,Day of the Dead,Science Fiction,1985
15196,0.688022,Clue: The Movie,Comedy,1985
15196,0.688022,Clue: The Movie,Thriller,1985
15196,0.688022,Clue: The Movie,Crime,1985
15196,0.688022,Clue: The Movie,Mystery,1985
9731,0.662175,Friday the 13th: A New Beginning,Horror,1985
9731,0.662175,Friday the 13th: A New Beginning,Thriller,1985
13764,0.657238,Santa Claus: The Movie,Adventure,1985
13764,0.657238,Santa Claus: The Movie,Comedy,1985
13764,0.657238,Santa Claus: The Movie,Fantasy,1985
13764,0.657238,Santa Claus: The Movie,Science Fiction,1985
13764,0.657238,Santa Claus: The Movie,Family,1985
20721,0.640586,Code of Silence,Action,1985
20721,0.640586,Code of Silence,Thriller,1985
20721,0.640586,Code of Silence,Crime,1985
20721,0.640586,Code of Silence,Drama,1985
10176,0.636546,The Quiet Earth,Drama,1985
10176,0.636546,The Quiet Earth,Science Fiction,1985
10176,0.636546,The Quiet Earth,Thriller,1985
12500,0.632419,American Ninja,Action,1985
12500,0.632419,American Ninja,Adventure,1985
9749,0.627053,Fletch,Comedy,1985
9749,0.627053,Fletch,Crime,1985
9749,0.627053,Fletch,Mystery,1985
11814,0.623668999999999,Weird Science,Comedy,1985
11814,0.623668999999999,Weird Science,Romance,1985
11814,0.623668999999999,Weird Science,Fantasy,1985
8879,0.619817,Pale Rider,Romance,1985
8879,0.619817,Pale Rider,Western,1985
10849,0.617698,The Purple Rose of Cairo,Fantasy,1985
10849,0.617698,The Purple Rose of Cairo,Comedy,1985
10849,0.617698,The Purple Rose of Cairo,Romance,1985
11177,0.617559,Mask,Drama,1985
29161,0.596755,Phenomena,Horror,1985
29161,0.596755,Phenomena,Thriller,1985
10303,0.587272999999999,The Jewel of the Nile,Action,1985
10303,0.587272999999999,The Jewel of the Nile,Adventure,1985
10303,0.587272999999999,The Jewel of the Nile,Comedy,1985
10303,0.587272999999999,The Jewel of the Nile,Romance,1985
11954,0.555541,Lifeforce,Action,1985
11954,0.555541,Lifeforce,Science Fiction,1985
11954,0.555541,Lifeforce,Thriller,1985
11954,0.555541,Lifeforce,Horror,1985
11954,0.555541,Lifeforce,Fantasy,1985
1694,0.536718,Re-Animator,Science Fiction,1985
1694,0.536718,Re-Animator,Comedy,1985
1694,0.536718,Re-Animator,Horror,1985
23919,0.5129,Porky's Revenge,Comedy,1985
10905,0.500115,The Man with One Red Shoe,Action,1985
10905,0.500115,The Man with One Red Shoe,Comedy,1985
14370,0.497699,Real Genius,Comedy,1985
14370,0.497699,Real Genius,Romance,1985
8992,0.487412,The Sure Thing,Comedy,1985
8992,0.487412,The Sure Thing,Drama,1985
8992,0.487412,The Sure Thing,Romance,1985
9080,0.480534,Spies Like Us,Comedy,1985
9080,0.480534,Spies Like Us,Adventure,1985
24873,0.476896,Death Wish 3,Adventure,1985
24873,0.476896,Death Wish 3,Drama,1985
24873,0.476896,Death Wish 3,Action,1985
24873,0.476896,Death Wish 3,Thriller,1985
24873,0.476896,Death Wish 3,Crime,1985
17824,0.475936,Private Resort,Comedy,1985
10843,0.458359,After Hours,Comedy,1985
10843,0.458359,After Hours,Thriller,1985
10843,0.458359,After Hours,Drama,1985
5683,0.427104,Pee-wee's Big Adventure,Adventure,1985
5683,0.427104,Pee-wee's Big Adventure,Comedy,1985
5683,0.427104,Pee-wee's Big Adventure,Family,1985
2075,0.425735,Prizzi's Honor,Romance,1985
2075,0.425735,Prizzi's Honor,Comedy,1985
2075,0.425735,Prizzi's Honor,Crime,1985
2075,0.425735,Prizzi's Honor,Drama,1985
13667,0.420284,Better Off Dead...,Comedy,1985
12615,0.393705,Death of a Salesman,Drama,1985
10372,0.393399,Ewoks: The Battle for Endor,Fantasy,1985
10372,0.393399,Ewoks: The Battle for Endor,Science Fiction,1985
1816,0.386036,A Chorus Line,Drama,1985
1816,0.386036,A Chorus Line,Music,1985
10552,0.384508,Cat's Eye,Horror,1985
10552,0.384508,Cat's Eye,Thriller,1985
11064,0.384037,Brewster's Millions,Comedy,1985
15983,0.355653,Invasion U.S.A.,Action,1985
15983,0.355653,Invasion U.S.A.,Thriller,1985
11864,0.354754,Enemy Mine,Drama,1985
11864,0.354754,Enemy Mine,Science Fiction,1985
11509,0.184013,Silverado,Action,1985
11509,0.184013,Silverado,Crime,1985
11509,0.184013,Silverado,Drama,1985
11509,0.184013,Silverado,Western,1985
34573,0.350256,Alice in Wonderland,Fantasy,1985
34573,0.350256,Alice in Wonderland,Family,1985
45408,0.343246,The Protector,Action,1985
45408,0.343246,The Protector,Adventure,1985
45408,0.343246,The Protector,Comedy,1985
45408,0.343246,The Protector,Crime,1985
45408,0.343246,The Protector,Drama,1985
11824,1.042351,Teen Wolf,Comedy,1985
11824,1.042351,Teen Wolf,Fantasy,1985
11824,1.042351,Teen Wolf,Romance,1985
11703,0.334805,Kiss of the Spider Woman,Drama,1985
17898,0.328682,Silver Bullet,Horror,1985
11557,0.32767,St. Elmo's Fire,Drama,1985
11557,0.32767,St. Elmo's Fire,Romance,1985
20348,0.32265,Fandango,Comedy,1985
20348,0.32265,Fandango,Drama,1985
21627,0.072899,Crimewave,Comedy,1985
21627,0.072899,Crimewave,Crime,1985
27590,0.317622,Gotcha!,Action,1985
27590,0.317622,Gotcha!,Comedy,1985
27590,0.317622,Gotcha!,Thriller,1985
44191,0.308982,Loose Screws,Comedy,1985
11904,0.284856,Young Sherlock Holmes,Action,1985
11904,0.284856,Young Sherlock Holmes,Adventure,1985
11904,0.284856,Young Sherlock Holmes,Crime,1985
11904,0.284856,Young Sherlock Holmes,Drama,1985
11904,0.284856,Young Sherlock Holmes,Family,1985
8130,0.280847,Desperately Seeking Susan,Drama,1985
8130,0.280847,Desperately Seeking Susan,Action,1985
8130,0.280847,Desperately Seeking Susan,Comedy,1985
8130,0.280847,Desperately Seeking Susan,Romance,1985
19357,0.278621,Summer Rental,Comedy,1985
12775,0.273731,Flesh + Blood,Adventure,1985
12775,0.273731,Flesh + Blood,Drama,1985
14750,0.261832,Mischief,Comedy,1985
14750,0.261832,Mischief,Romance,1985
11893,0.252673999999999,Runaway Train,Action,1985
11893,0.252673999999999,Runaway Train,Thriller,1985
35144,0.251976,The Journey of Natty Gann,Adventure,1985
19259,0.22413,Volunteers,Comedy,1985
26578,0.233892,The Falcon and the Snowman,Thriller,1985
26578,0.233892,The Falcon and the Snowman,Drama,1985
26578,0.233892,The Falcon and the Snowman,Crime,1985
16082,0.322151,White Nights,Drama,1985
16082,0.322151,White Nights,Thriller,1985
13155,0.229931,Return to Oz,Adventure,1985
13155,0.229931,Return to Oz,Fantasy,1985
13155,0.229931,Return to Oz,Science Fiction,1985
13155,0.229931,Return to Oz,Family,1985
