id,popularity,original_title,cast,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit_percentage
204082,1.419386,Homefront,Jason Statham|James Franco|Izabela Vidovic|Winona Ryder|Rachelle Lefevre,Gary Fleder,100,Action|Thriller,Millennium Films|Open Road Films,11/27/13,618,6.4,2013,20592733.7602893,40304564.6602479,0.9572226363636371
2024,1.513108,The Patriot,Mel Gibson|Heath Ledger|Joely Richardson|Jason Isaacs|TchÃ©ky Karyo,Roland Emmerich,165,Drama|History|War|Action,Centropolis Entertainment|Columbia Pictures Corporation|Mutual Film Company|Global Entertainment Productions GmbH & Company Medien KG,6/28/00,651,6.7,2000,139292132.577745,272625527.537294,0.9572212909090886
1975,0.405342,The Grudge 2,Sarah Michelle Gellar|Amber Tamblyn|Edison Chen|Arielle Kebbel|Jennifer Beals,Takashi Shimizu,102,Horror|Thriller,Columbia Pictures Corporation|Ghost House Pictures|Vertigo Entertainment,10/13/06,151,5.3,2006,21633383.1658314,42340683.3834308,0.9571919500000035
11132,0.678708,Confessions of a Teenage Drama Queen,Lindsay Lohan|Adam Garcia|Glenne Headly|Alison Pill|Megan Fox,Sara Sugarman,89,Music|Comedy|Family|Romance,Walt Disney Pictures,2/17/04,134,5.1,2004,17316680.9971822,33861116.5241773,0.9554045333333353
36658,0.175002,X2,Patrick Stewart|Hugh Jackman|Ian McKellen|Halle Berry|Famke Janssen,Bryan Singer,133,Adventure|Action|Science Fiction|Thriller,Twentieth Century Fox Film Corporation|Donners' Company|Bad Hat Harry Productions|Marvel Enterprises|XM2 Productions,4/24/03,2222,6.7,2003,130388790.926078,254790104.865777,0.9540798181818133
9645,1.090465,Ghost Ship,Gabriel Byrne|Julianna Margulies|Desmond Harrington|Ron Eldard|Isaiah Washington,Steve Beck,91,Horror|Mystery|Thriller,Village Roadshow Pictures|NPV Entertainment|Dark Castle Entertainment|Warner Bros.|Ghost Ship Films Pty. Ltd.,10/25/02,265,5.2,2002,42429148.7767191,82857925.6316427,0.95285382857143
588,1.498352,Silent Hill,Radha Mitchell|Sean Bean|Laurie Holden|Deborah Kara Unger|Kim Coates,Christophe Gans,125,Horror|Mystery,Silent Hill DCP Inc.|Davis-Films|Konami,4/21/06,580,6.3,2006,54083457.9145786,105578971.529494,0.9521490599999968
19585,1.324927,G-Force,Sam Rockwell|PenÃ©lope Cruz|Tracy Morgan|Jon Favreau|Steve Buscemi,Hoyt Yeatman,88,Fantasy|Action|Adventure|Family|Comedy,Walt Disney Pictures|Jerry Bruckheimer Films|Whamaphram Productions,7/21/09,340,5.1,2009,152460065.118743,297620180.711931,0.9521189399999962
17431,1.328218,Moon,Sam Rockwell|Kevin Spacey|Dominique McElligott|Rosie Shaw|Adrienne Shaw,Duncan Jones,97,Science Fiction|Drama,Liberty Films UK|Lunar Industries|Xingu Films|Limelight Fund,6/12/09,1027,7.4,2009,5082002.17062476,9920173.94270469,0.952020800000002
228326,1.54505499999999,The Book of Life,Diego Luna|Channing Tatum|Zoe Saldana|Christina Applegate|Eugenio Derbez,Jorge R. Gutierrez,95,Romance|Animation|Adventure|Comedy|Family,Twentieth Century Fox Film Corporation|Reel FX Creative Studios|Twentieth Century Fox Animation|Chatrone,10/1/14,531,7.3,2014,46054552.5385729,89748446.3496701,0.9487421200000036
11648,0.94817,Must Love Dogs,Diane Lane|John Cusack|Elizabeth Perkins|Christopher Plummer|Dermot Mulroney,Gary David Goldberg,98,Comedy|Romance,Warner Bros. Pictures,7/21/05,80,6.0,2005,33496898.6896348,65213228.4165803,0.9468437666666653
11022,0.400097,Narc,Jason Patric|Ray Liotta|Chi McBride|Busta Rhymes|Lloyd Adams,Joe Carnahan,105,Action|Crime|Drama|Thriller,Paramount Pictures|Lions Gate Films|Cruise/Wagner Productions,1/14/02,61,6.2,2002,7879699.05853355,15315403.7448694,0.9436533846153853
9531,1.263139,Superman III,Christopher Reeve|Richard Pryor|Jackie Cooper|Marc McClure|Annette O'Toole,Richard Lester,125,Comedy|Action|Adventure|Fantasy|Science Fiction,Warner Bros.|Dovemead Films|Cantharus Productions,6/17/83,239,4.7,1983,85383167.9125676,165949849.430067,0.9435897435897402
97,1.336612,Tron,Jeff Bridges|Bruce Boxleitner|David Warner|Cindy Morgan|Barnard Hughes,Steven Lisberger,96,Science Fiction|Action|Adventure,Walt Disney Pictures|Lisberger/Kushner,7/9/82,432,6.6,1982,38413920.8433708,74568199.2841904,0.9411764705882358
76285,2.032753,Percy Jackson: Sea of Monsters,Logan Lerman|Alexandra Daddario|Douglas Smith|Leven Rambin|Brandon T. Jackson,Thor Freudenthal,106,Adventure|Family|Fantasy,1492 Pictures|Dune Entertainment|Fox 2000 Pictures|Sunswept Entertainment|Dune Entertainment III,8/7/13,1039,5.9,2013,84243001.7466382,163411533.615765,0.9397638999999915
7518,1.615244,Over the Hedge,Bruce Willis|Garry Shandling|Steve Carell|Wanda Sykes|William Shatner,Tim Johnson|Karey Kirkpatrick,83,Comedy|Animation|Family,Pacific Data Images (PDI)|DreamWorks Animation,4/22/06,617,6.2,2006,86533532.6633258,167679639.016715,0.9377417499999987
3131,1.75153,Gangs of New York,Leonardo DiCaprio|Daniel Day-Lewis|Cameron Diaz|Liam Neeson|Brendan Gleeson,Martin Scorsese,167,Drama|History|Crime,Miramax Films|Initial Entertainment Group (IEG)|Alberto Grimaldi Productions,12/14/02,1068,6.9,2002,121226139.362054,234902925.744383,0.937725040000011
2270,2.489611,Stardust,Claire Danes|Charlie Cox|Michelle Pfeiffer|Robert De Niro|Sienna Miller,Matthew Vaughn,127,Adventure|Fantasy|Romance|Family,Paramount Pictures|Ingenious Film Partners|Di Bonaventura Pictures|Marv Films|Vaughn Productions,8/9/07,684,7.0,2007,73616800.7842082,142564220.404915,0.9365717999999936
2493,1.186793,The Princess Bride,Cary Elwes|Robin Wright|Mandy Patinkin|AndrÃ© the Giant|Chris Sarandon,Rob Reiner,98,Adventure|Family|Fantasy|Comedy|Romance,Act III Communications|The Princess Bride Ltd.|Buttercup Films Ltd.,9/18/87,1000,7.5,1987,30705287.0090344,59218627.2088375,0.9286133750000004
33909,0.535535,Wall Street: Money Never Sleeps,Michael Douglas|Shia LaBeouf|Josh Brolin|Carey Mulligan|Frank Langella,Oliver Stone,133,Drama|Crime,Twentieth Century Fox Film Corporation|Dune Entertainment|Dune Entertainment III|Edward R. Pressman Film,9/2/10,325,5.8,2010,70000000.0,134748021.0,0.9249717285714286
6341,0.465858,Blue Thunder,Roy Scheider|Warren Oates|Candy Clark|Daniel Stern|Paul Roebling,John Badham,109,Science Fiction|Action|Thriller|Crime|Drama,Columbia Pictures Corporation|Rastar Pictures,2/5/83,50,5.8,1983,48164863.9506791,92637133.5775875,0.9233342727272743
8850,0.84317,The Shadow,Alec Baldwin|John Lone|Penelope Ann Miller|Peter Boyle|Ian McKellen,Russell Mulcahy,108,Adventure|Fantasy|Action|Thriller|Science Fiction,Universal Pictures,7/1/94,81,5.3,1994,36777789.039954,70706674.9186218,0.9225374000000037
5559,1.713611,Bee Movie,Jerry Seinfeld|RenÃ©e Zellweger|Matthew Broderick|Patrick Warburton|John Goodman,Steve Hickner|Simon J. Smith,91,Family|Animation|Adventure|Comedy,Pacific Data Images (PDI)|DreamWorks Animation|Columbus 81 Productions,10/28/07,723,5.6,2007,157750287.394731,302454181.166109,0.9172971800000111
14191,0.514836,Aquamarine,Emma Roberts|Joanna 'JoJo' Levesque|Sara Paxton|Jake McDorman|Arielle Kebbel,Elizabeth Allen Rosenbaum,104,Fantasy|Romance|Family|Comedy,Fox 2000 Pictures|Storefront Pictures,3/3/06,216,5.9,2006,12980029.8994988,24885798.9927713,0.9172374166666767
11884,0.550313,The Last Starfighter,Lance Guest|Dan O'Herlihy|Catherine Mary Stewart|Barbara Bosson|Norman Snow,Nick Castle,101,Adventure|Science Fiction|Action,Universal Pictures|Lorimar Film Entertainment,7/13/84,101,6.1,1984,31485630.5879122,60312383.6343569,0.9155526666666706
243683,2.303556,Step Up All In,Ryan Guzman|Briana Evigan|Stephen Boss|Misha Gabriel|Izabella Miko,Trish Sie,112,Romance|Drama|Music,Summit Entertainment|Offspring Entertainment,7/16/14,421,6.7,2014,41449097.2847156,79366405.4145416,0.9147921333333368
147441,3.81374,Exodus: Gods and Kings,Christian Bale|Joel Edgerton|John Turturro|Aaron Paul|Ben Mendelsohn,Ridley Scott,153,Adventure|Drama|Action,Scott Free Productions|Chernin Entertainment|Babieka|Volcano Films,12/3/14,1377,5.6,2014,128952747.108004,246881718.092715,0.9145130571428611
9103,1.049888,The Quest,Jean-Claude Van Damme|Roger Moore|James Remar|Jack McGee|Louis Mandylor,Jean-Claude Van Damme,95,Action|Adventure,Universal Pictures|Signature Pictures|MDP Worldwide|Selima Films AVV,4/19/96,63,5.1,1996,41706502.1688076,79799201.2648748,0.9133515666666677
746,0.97023,The Last Emperor,John Lone|Peter O'Toole|Joan Chen|Dennis Dun|Ryuichi Sakamoto,Bernardo Bertolucci,163,Drama|History,Columbia Pictures|Hemdale Film Corporation|Recorded Pictures Company|Soprofilms|TAO Film,10/21/87,165,7.1,1987,44138850.075487,84409275.3763364,0.9123578260869559
57157,1.285106,Young Adult,Charlize Theron|Patton Oswalt|Patrick Wilson|Elizabeth Reaser|Collette Wolfe,Jason Reitman,94,Comedy|Drama|Romance,Paramount Pictures|Denver and Delilah Productions|Indian Paintbrush,12/16/11,219,5.2,2011,11632776.5110976,22237047.8727529,0.9115855833333416
10220,0.760447,Rounders,Matt Damon|John Turturro|Gretchen Mol|Goran Visnjic|Edward Norton,John Dahl,121,Drama|Crime,Miramax Films|Spanky Pictures,9/11/98,213,6.6,1998,16052345.6289395,30662519.0972749,0.9101581666666756
1904,1.813128,Memoirs of a Geisha,Zhang Ziyi|Gong Li|Youki Kudoh|Tsai Chin|Suzuka Ohgo,Rob Marshall,145,Drama|History|Romance,DreamWorks SKG|Spyglass Entertainment|Columbia Pictures Corporation|Red Wagon Productions,12/6/05,409,7.1,2005,94907879.6206319,181154535.374009,0.9087407294117659
2099,0.719299,Raw Deal,Arnold Schwarzenegger|Kathryn Harrold|Darren McGavin|Sam Wanamaker|Paul Shenar,John Irvin,106,Action|Crime|Thriller,De Laurentiis Entertainment Group|Famous Films (II)|International Film Corporation,6/6/86,82,5.7,1986,16909954.4923283,32247201.6512073,0.9069951764705928
415,2.604799,Batman & Robin,Arnold Schwarzenegger|George Clooney|Chris O'Donnell|Uma Thurman|Alicia Silverstone,Joel Schumacher,125,Action|Crime|Fantasy|Science Fiction,PolyGram Filmed Entertainment|Warner Bros.,6/20/97,828,4.4,1997,169807540.134012,323594923.43378,0.9056569760000003
686,1.037438,Contact,Jodie Foster|Matthew McConaughey|James Woods|John Hurt|Tom Skerritt,Robert Zemeckis,150,Drama|Science Fiction|Mystery,Warner Bros.|South Side Amusement Company,7/11/97,745,6.9,1997,122261428.896488,232460177.075302,0.9013369888888932
9835,0.240661,Jane Austen's Mafia!,Jay Mohr|Billy Burke|Christina Applegate|Pamela Gidley|Olympia Dukakis,Jim Abrahams,84,Comedy|Crime,Tapestry Films|Touchstone Pictures,7/24/98,19,5.7,1998,13376954.6907829,25416213.9124876,0.9000000000000066
169917,2.777996,A Walk Among the Tombstones,Liam Neeson|Dan Stevens|David Harbour|Boyd Holbrook|Adam David Thompson,Scott Frank,113,Crime|Drama|Mystery|Thriller,Double Feature Films|Jersey Films|1984 Private Defense Contractors|Cross Creek Pictures|Exclusive Media Group,9/18/14,823,6.2,2014,25790549.4216008,48985095.8257074,0.89934285714286
1656,1.310993,The Legend of Zorro,Antonio Banderas|Catherine Zeta-Jones|AdriÃ¡n Alonso Barona|Julio Oscar Mechoso|Nick Chinlund,Martin Campbell,129,Action|Adventure|Drama|Western,Amblin Entertainment|Columbia Pictures Corporation,10/24/05,592,5.8,2005,83742246.724087,158998685.023413,0.8986675333333253
40805,1.058342,The Green Hornet,Seth Rogen|Jay Chou|Christoph Waltz|Cameron Diaz|Edward Furlong,Michel Gondry,119,Action|Crime|Comedy,Original Film|Sony Pictures Entertainment|Reliance BIG Entertainment,1/12/11,854,5.4,2011,116327765.110976,220845594.279776,0.8984770666666778
59,0.773901,A History of Violence,Viggo Mortensen|Maria Bello|Heidi Hayes|Ashton Holmes|William Hurt,David Cronenberg,96,Drama|Thriller|Crime,New Line Cinema|DC Comics|BenderSpink,9/23/05,403,6.7,2005,35730025.2689438,67820977.6114545,0.8981508437500001
9584,0.411826,Convoy,Kris Kristofferson|Ali MacGraw|Ernest Borgnine|Burt Young|Madge Sinclair,Sam Peckinpah,110,Action|Comedy|Drama,EMI Films Ltd.,6/27/78,31,6.2,1978,40112408.3389685,76096852.0784745,0.8970900833333348
105864,3.339135,The Good Dinosaur,Raymond Ochoa|Jack Bright|Jeffrey Wright|Frances McDormand|Maleah Nipay-Padilla,Peter Sohn,93,Adventure|Animation|Comedy|Family|Fantasy,Walt Disney Pictures|Pixar Animation Studios|Buena Vista,11/14/15,1087,6.6,2015,160999929.160031,305371920.876354,0.896720839999997
14534,0.485211,Rudy,Sean Astin|Jon Favreau|Ned Beatty|Greta Lind|Scott Benjaminson,David Anspaugh,114,Drama,TriStar Pictures,9/17/93,113,7.2,1993,18113639.5403845,34340989.5662417,0.8958635833333324
71880,1.123666,Jack and Jill,Adam Sandler|Katie Holmes|Al Pacino|Eugenio Derbez|Tim Meadows,Dennis Dugan,91,Comedy,Columbia Pictures|Happy Madison Productions|Broken Road Productions,11/11/11,371,4.2,2011,76582445.3647263,145093477.114451,0.8946049113924052
476,0.181067,Drugstore Cowboy,Matt Dillon|Kelly Lynch|James Le Gros|Heather Graham|Grace Zabriskie,Gus Van Sant,100,Crime|Drama,Avenue Pictures Productions,9/9/89,50,6.8,1989,4397462.34760814,8318858.9394341,0.8917407999999999
52520,7.031452,Underworld: Awakening,Kate Beckinsale|Stephen Rea|Michael Ealy|Theo James|India Eisley,MÃ¥ns MÃ¥rlind|BjÃ¶rn Stein,88,Fantasy|Action|Horror,Lakeshore Entertainment|Saturn Films|Screen Gems|Sketch Films|UW4 Productions,1/19/12,1426,6.0,2012,66482099.6946572,125746142.851037,0.8914285714285664
9361,0.566939,The Last of the Mohicans,Daniel Day-Lewis|Madeleine Stowe|Russell Means|Eric Schweig|Jodhi May,Michael Mann,112,Action|Adventure|Drama|History|Romance,Morgan Creek Productions,9/25/92,422,6.8,1992,62160970.1835582,117337931.587501,0.8876464000000004
8741,0.992143,The Thin Red Line,Sean Penn|Adrien Brody|Jim Caviezel|Ben Chaplin|George Clooney,Terrence Malick,170,Drama|History|War,Fox 2000 Pictures|Phoenix Pictures|Geisler-Roberdeau,12/25/98,413,6.8,1998,69560164.3920715,131263461.396717,0.8870493269230754
11253,2.188028,Hellboy II: The Golden Army,Ron Perlman|Selma Blair|Jeffrey Tambor|Doug Jones|John Hurt,Guillermo del Toro,120,Adventure|Fantasy|Science Fiction,Universal Pictures|Dark Horse Entertainment|Lawrence Gordon Productions|Mid Atlantic Films|Relativity Media,7/11/08,927,6.4,2008,86086863.8737792,162438886.428942,0.886918388235287
33644,0.162242,How Stella Got Her Groove Back,Angela Bassett|Taye Diggs|Whoopi Goldberg|Regina King|Suzzanne Douglas,Kevin Rodney Sullivan,124,Comedy|Drama|Romance,Twentieth Century Fox Film Corporation,8/14/98,10,6.5,1998,26753909.3815659,50394131.9045318,0.8836175000000036
1636,1.889388,Bedazzled,Elizabeth Hurley|Brendan Fraser|Frances O'Connor|Orlando Jones|Paul Adelstein,Harold Ramis,93,Fantasy|Comedy|Romance,Twentieth Century Fox Film Corporation|Regency Enterprises|KirchMedia,10/19/00,302,5.3,2000,60782021.4884706,114451543.559435,0.8829834999999904
261023,1.48324599999999,Black Mass,Johnny Depp|Joel Edgerton|Benedict Cumberbatch|Dakota Johnson|Kevin Bacon,Scott Cooper,122,Crime|Drama,Infinitum Nihil|Head Gear Films|Cross Creek Pictures|Free State Pictures|RatPac-Dune Entertainment,9/4/15,848,6.3,2015,48759978.5456094,91793583.3708233,0.882559962264152
82703,1.894706,Mr. Peabody & Sherman,Ty Burrell|Max Charles|Ariel Winter|Allison Janney|Ellie Kemper,Rob Minkoff,92,Animation|Adventure|Family,20th Century Fox,2/7/14,592,6.8,2014,133558202.361861,251377196.917292,0.8821546896551783
855,1.735123,Black Hawk Down,Josh Hartnett|Ewan McGregor|Jason Isaacs|Tom Sizemore|William Fichtner,Ridley Scott,144,Action|History|War,Jerry Bruckheimer Films|Revolution Studios|Scott Free Productions,12/28/01,1201,7.1,2001,113296906.735833,213034699.517515,0.8803222934782685
231,0.835676,Syriana,George Clooney|Matt Damon|Jeffrey Wright|Chris Cooper|Amanda Peet,Stephen Gaghan,128,Drama|Thriller,Section Eight|Warner Bros.|Participant Media|FilmWorks|4M,11/23/05,245,6.0,2005,55828164.4827247,104956949.227522,0.8799999999999923
9954,0.357462,The Covenant,Steven Strait|Laura Ramsey|Jessica Lucas|Taylor Kitsch|Chace Crawford,Renny Harlin,97,Action|Adventure|Fantasy|Horror|Science Fiction,"Screen Gems, Inc.",9/8/06,164,5.2,2006,21633383.1658314,40668024.8104618,0.879873550000004
326,0.646745,Snakes on a Plane,Samuel L. Jackson|Julianna Margulies|Kenan Thompson|Nathan Phillips|Rachel Blanchard,David R. Ellis,105,Horror|Action|Crime|Thriller,New Line Cinema,8/6/06,236,5.2,2006,35695082.2236219,67087299.6789281,0.8794549696969687
978,0.824965,Seven Years in Tibet,Brad Pitt|Jamyang Jamtsho Wangchuk|David Thewlis|BD Wong|Mako,Jean-Jacques Annaud,136,History|Drama|Adventure|War,TriStar Pictures|Mandalay Entertainment|Applecross|Reperage & Vanguard Films,9/12/97,342,6.9,1997,95092222.4750467,178580044.897113,0.8779668857142809
7131,2.499507,Van Helsing,Hugh Jackman|Kate Beckinsale|Richard Roxburgh|David Wenham|Shuler Hensley,Stephen Sommers,132,Horror|Adventure|Action,"Universal Pictures|Stillking Films|Sommers Company, The",5/5/04,918,5.9,2004,184711263.969943,346630860.772961,0.876609218750007
82700,1.28446,After Earth,Jaden Smith|Will Smith|Sophie Okonedo|ZoÃ« Kravitz|Glenn Morshower,M. Night Shyamalan,100,Science Fiction|Action|Adventure,Columbia Pictures|Blinding Edge Pictures|Overbrook Entertainment,5/30/13,1792,5.1,2013,121684335.856255,228245299.708519,0.8757163615384636
769,2.659926,Goodfellas,Robert De Niro|Ray Liotta|Joe Pesci|Lorraine Bracco|Paul Sorvino,Martin Scorsese,146,Drama|Crime,Warner Bros.,9/12/90,1798,8.0,1990,41722463.5078645,78165189.5801985,0.8734557599999988
8656,1.283006,Deep Impact,Robert Duvall|TÃ©a Leoni|Elijah Wood|Vanessa Redgrave|Morgan Freeman,Mimi Leder,120,Action|Adventure|Drama|Romance|Science Fiction,Paramount Pictures|DreamWorks SKG|Zanuck/Brown Productions|Manhattan Project,5/7/98,490,5.6,1998,100327160.180872,187898944.598405,0.8728621866666681
13435,0.364807,Antwone Fisher,Derek Luke|Malcolm David Kelley|Cory Hodges|Denzel Washington|Joy Bryant,Denzel Washington,120,Drama|Romance,Fox Searchlight,12/19/02,76,6.6,2002,15153267.4202568,28327622.3699079,0.8694068799999993
9297,1.235478,Monster House,Ryan Newman|Steve Buscemi|Mitchel Musso|Sam Lerner|Spencer Locke,Gil Kenan,91,Animation|Comedy|Family|Fantasy,Columbia Pictures|Amblin Entertainment|Sony Pictures Animation|Sony Pictures Entertainment|ImageMovers,7/21/06,501,6.3,2006,81125186.8718679,151622980.753536,0.8690000799999993
2454,1.628345,The Chronicles of Narnia: Prince Caspian,Ben Barnes|William Moseley|Anna Popplewell|Skandar Keynes|Georgie Henley,Andrew Adamson,150,Adventure|Family|Fantasy,Walt Disney|Walden Media|Stillking Films|Ozumi Films|Propeler,5/15/08,891,6.1,2008,227876992.607062,425017341.94553,0.8651173911111135
68179,1.002527,Escape from Planet Earth,Brendan Fraser|Rob Corddry|Ricky Gervais|Jessica Alba|Sarah Jessica Parker,Callan Brunker,89,Animation|Comedy|Adventure|Family|Science Fiction,"Rainmaker Entertainment|Mainframe Entertainment|Weinstein Company, The",2/14/13,242,5.8,2013,37441334.1096169,69825881.8838232,0.8649410750000025
9290,0.635377,Crocodile Dundee in Los Angeles,Paul Hogan|Linda Kozlowski|Jere Burns|Jonathan Banks|Alec Wilson,Simon Wincer,92,Adventure|Comedy,Bungalow Productions|Silver Lion Films|Vision View Entertainment,4/12/01,75,4.8,2001,26045973.6680747,48568258.3691624,0.8647127186761274
9615,0.62873,The Fast and the Furious: Tokyo Drift,Lucas Black|Sung Kang|Brian Tee|Nathalie Kelley|Shad Moss,Justin Lin,104,Action|Crime|Drama|Thriller,Universal Pictures,6/3/06,1074,6.1,2006,91941878.4547837,171410264.023543,0.8643328470588215
55465,1.024786,A Very Harold & Kumar Christmas,Neil Patrick Harris|John Cho|Elias Koteas|Danneel Ackles|Kal Penn,Todd Strauss-Schulson,108,Comedy,New Line Cinema|Mandate Pictures,11/4/11,186,6.0,2011,18418562.8092379,34304294.0455694,0.8624848421052671
612,0.869394,Munich,Eric Bana|Daniel Craig|CiarÃ¡n Hinds|Mathieu Kassovitz|Hanns Zischler,Steven Spielberg,164,Drama|Action|History|Thriller,DreamWorks SKG|Universal Pictures|Amblin Entertainment|Peninsula Films|Alliance Atlantis Communications,12/22/05,382,6.7,2005,78159430.2758145,145553974.501937,0.8622701571428538
18823,2.087252,Clash of the Titans,Sam Worthington|Liam Neeson|Ralph Fiennes|Gemma Arterton|Jason Flemyng,Louis Leterrier,106,Adventure|Fantasy|Action,The Zanuck Company|Legendary Pictures|Thunder Road Pictures|Warner Bros.|Moving Picture Company (MPC),4/1/10,1530,5.6,2010,125000000.0,232713139.0,0.861705112
711,0.449041,Finding Forrester,Sean Connery|Rob Brown|F. Murray Abraham|Anna Paquin|Busta Rhymes,Gus Van Sant,136,Drama,Fountainbridge Films|Laurence Mark Productions|Columbia Pictures Corporation|Finding Forrester Productions,12/21/00,161,6.9,2000,54450560.9167549,101366384.908229,0.8616224186046483
9509,1.277711,Man on Fire,Denzel Washington|Dakota Fanning|Marc Anthony|Radha Mitchell|Christopher Walken,Tony Scott,146,Action|Drama|Thriller|Crime,Regency Enterprises|Fox 2000 Pictures|Epsilon Motion Pictures|Scott Free Productions|New Regency Pictures,4/23/04,1002,7.3,2004,80811177.9868504,150416978.751739,0.8613387714285623
10294,0.504782,Vacancy,Kate Beckinsale|Luke Wilson|Ethan Embry|Scott G. Anderson|Frank Whaley,NimrÃ³d Antal,80,Horror|Thriller,Screen Gems|Hal Lieberman Company,4/20/07,181,5.9,2007,19981703.0699993,37124579.2931293,0.8579286842105298
534,3.789633,Terminator Salvation,Christian Bale|Sam Worthington|Anton Yelchin|Moon Bloodgood|Bryce Dallas Howard,McG,115,Drama|Action|Thriller|Science Fiction,Columbia Pictures|The Halcyon Company|Wonderland Sound and Vision|Warner Bros.,5/20/09,1670,5.8,2009,203280086.82499,377443351.430004,0.856765005000005
8095,0.804532999999999,Cleopatra,Elizabeth Taylor|Richard Burton|Rex Harrison|Roddy McDowall|Martin Landau,Joseph L. Mankiewicz|Rouben Mamoulian|Darryl F. Zanuck,248,Drama|History|Romance,Twentieth Century Fox Film Corporation|MCL Films S.A.|Walwa Films S.A.,6/12/63,68,6.3,1963,221544381.146049,411190358.707516,0.8560179977502858
14926,0.439958,Uptown Girls,Brittany Murphy|Dakota Fanning|Marley Shelton|Donald Faison|Jesse Spencer,Boaz Yakin,92,Comedy,GreeneStreet Films|Metro-Goldwyn-Mayer (MGM),8/15/03,108,6.2,2003,23707052.8956505,43971435.1348954,0.8547828500000006
5255,2.241935,The Polar Express,Tom Hanks|Michael Jeter|Eddie Deezen|Chris Coppola|Nona Gaye,Robert Zemeckis,100,Animation|Adventure|Family|Fantasy,Castle Rock Entertainment|Golden Mean|Universal CGI|Shangri-La Entertainment|Playtone,11/9/04,867,6.4,2004,190483490.969004,353116829.412682,0.8537923030303037
301351,0.880937999999999,We Are Your Friends,Zac Efron|Emily Ratajkowski|Wes Bentley|Nick Rotteveel|Alessandro Lindblad,Max Joseph,96,Drama|Music|Romance,Working Title Films,8/26/15,412,6.2,2015,5519997.57120106,10232318.2977799,0.8536816666666606
228205,2.070708,The Longest Ride,Scott Eastwood|Britt Robertson|Lolita Davidovich|Melissa Benoist|Jack Huston,"George Tillman, Jr.",128,Romance|Drama,Fox 2000 Pictures|Temple Hill Entertainment,4/9/15,711,7.3,2015,31279986.236806,57972193.012235,0.8533317941176479
23742,0.839106999999999,Cop Out,Bruce Willis|Tracy Morgan|Juan Carlos HernÃ¡ndez|Seann William Scott|Michelle Trachtenberg,Kevin Smith,107,Action|Comedy|Crime,Warner Bros.,2/26/10,310,5.5,2010,30000000.0,55583804.0,0.8527934666666667
22094,0.423755,Hard Times,Charles Bronson|James Coburn|Jill Ireland|Strother Martin|Margaret Blye,Walter Hill,93,Drama,Columbia Pictures Corporation,9/4/75,14,5.9,1975,10939917.1645679,20259105.860311,0.8518518518518586
115,2.556082,The Big Lebowski,Jeff Bridges|John Goodman|Steve Buscemi|Julianne Moore|David Huddleston,Joel Coen,117,Comedy|Crime,PolyGram Filmed Entertainment|Working Title Films,2/15/98,1696,7.6,1998,20065432.0361744,37106552.6611244,0.8492775333333412
5174,2.213223,Rush Hour 3,Chris Tucker|Jackie Chan|Hiroyuki Sanada|Max von Sydow|Yvan Attal,Brett Ratner,91,Action|Comedy|Crime|Thriller,New Line Cinema,8/8/07,479,6.2,2007,147233601.568416,271353876.066536,0.8430159500000021
9754,0.3804,Firewall,Harrison Ford|Paul Bettany|Virginia Madsen|Carly Schroeder|Jimmy Bennett,Richard Loncraine,105,Thriller,Village Roadshow Pictures|Thunder Road Pictures|Warner Bros.|Beacon Pictures|Jon Shestack Productions,2/10/06,145,5.4,2006,48675112.1231207,89562206.3065422,0.8400000000000023
9091,0.376857,Sudden Death,Jean-Claude Van Damme|Powers Boothe|Dorian Harewood|Raymond J. Barry|Ross Malinger,Peter Hyams,106,Action|Adventure|Thriller,Universal Pictures|Imperial Entertainment|Signature Entertainment,12/22/95,85,5.4,1995,50083840.3487438,92082962.5936675,0.8385763142857142
4192,0.468871,Death on the Nile,Peter Ustinov|Mia Farrow|Simon MacCorkindale|Lois Chiles|Angela Lansbury,John Guillermin,140,Mystery,EMI Films Ltd.|Mersham Productions,10/6/78,51,6.2,1978,26474189.5037192,48670002.9048069,0.8383944444444481
16161,0.089976,Baby Boy,Tyrese Gibson|Taraji P. Henson|Omar Gooding|Ving Rhames|Snoop Dogg,John Singleton,130,Drama|Comedy|Crime,Columbia Pictures,6/27/01,29,7.4,2001,19703809.8671014,36183151.5923695,0.8363530625000062
13596,0.335116,My Best Friend's Girl,Dane Cook|Kate Hudson|Alec Baldwin|Jason Biggs|Diora Baird,Howard Deutch,101,Comedy,Lionsgate|New Wave Entertainment|Management 360|Terra Firma Films|Superfinger Entertainment,9/19/08,127,5.3,2008,20255732.6761833,37088761.0257016,0.8310254000000001
48231,0.580693999999999,A Dangerous Method,Keira Knightley|Viggo Mortensen|Michael Fassbender|Sarah Gadon|Vincent Cassel,David Cronenberg,99,Drama|Thriller,Recorded Pictures Company|The Movie Network|Millbrook Pictures|Prospero Pictures|Lago Film,9/30/11,308,5.9,2011,14540970.638872,26621648.7909667,0.8308027333333401
10950,0.731548,I Am Sam,Sean Penn|Michelle Pfeiffer|Dakota Fanning|Dianne Wiest|Marin Hinkle,Jessie Nelson,132,Drama,New Line Cinema,12/28/01,292,7.2,2001,27092738.5672645,49593128.6411255,0.8304952272727304
